crop,rf,temp,ph
Sunflower,440.5,34.215,7.5
Sunflower,440.748,34.17,7.5
Sunflower,440.8926,34.155,7.5
Sunflower,440.9091,34.13,7.5
Sunflower,441.0998,34.075,7.5
Sunflower,441.1608,34.065,7.5
Sunflower,441.2752,34.05,7.5
Sunflower,441.4894,34,7.5
Sunflower,441.6096,33.97,7.5
Sunflower,441.7857,33.93,7.3
Sunflower,441.9808,33.885,7.3
Sunflower,441.9817,33.88,7.3
Sunflower,442.2791,33.825,7.3
Sunflower,442.6316,33.785,7.3
Sunflower,442.75,33.76,7.3
Sunflower,442.8571,33.74,7.3
Sunflower,443.0576,33.68,7.3
Sunflower,443.8462,33.525,7.3
Sunflower,443.8889,33.495,7.3
Sunflower,444.1346,33.435,7.3
Sunflower,444.1964,33.415,7.3
Sunflower,444.1979,33.41,7.3
Sunflower,444.2204,33.405,7.3
Sunflower,444.2241,33.4,7.3
Sunflower,444.228,33.395,7.3
Sunflower,444.2292,33.39,7.3
Sunflower,444.2437,33.385,7.3
Sunflower,444.2568,33.375,7.3
Sunflower,444.2623,33.37,7.3
Sunflower,444.3077,33.36,7.3
Sunflower,444.4444,33.345,7.3
Sunflower,444.5872,33.33,7.3
Sunflower,444.6758,33.32,7.3
Sunflower,444.7248,33.31,7.3
Sunflower,444.7313,33.305,7.3
Sunflower,444.7594,33.3,7.3
Sunflower,445,33.2,7.3
Sunflower,445,33.195,7.3
Sunflower,445,33.19,7.3
Sunflower,445,33.185,7.3
Sunflower,445,33.18,7.3
Sunflower,445,33.175,7.3
Sunflower,445,33.085,7.1
Sunflower,445,32.93,7.1
Sunflower,445,32.91,7.1
Sunflower,445,32.88,7.1
Sunflower,445,32.875,7.1
Sunflower,445,32.865,7.1
Sunflower,445,32.85,7.1
Sunflower,445,32.84,7.1
Sunflower,445,32.82,7.1
Sunflower,445,32.815,7.1
Sunflower,445,32.8,7.1
Sunflower,445,32.795,7.1
Sunflower,445,32.79,7.1
Sunflower,445,32.76,7.1
Sunflower,445,32.755,7.1
Sunflower,445,32.715,7.1
Sunflower,445,32.655,7.1
Sunflower,445,32.65,7.1
Sunflower,445,32.645,7.1
Sunflower,450,32.095,7.1
Sunflower,450.3067,31.92,7.1
Sunflower,450.3282,31.915,7.1
Sunflower,450.3863,31.905,7.1
Sunflower,451.2963,31.745,7.1
Sunflower,451.5707,31.695,7.1
Sunflower,452.0833,31.595,7.1
Sunflower,452.1277,31.585,7.1
Sunflower,452.6316,31.55,7.1
Sunflower,452.6316,31.54,7.1
Sunflower,452.7586,31.51,7.1
Sunflower,452.7778,31.5,7.1
Sunflower,452.7778,31.495,7.1
Sunflower,452.8986,31.47,7.1
Sunflower,453.0303,31.44,7.1
Sunflower,453.0488,31.435,7.1
Sunflower,453.0567,31.425,7.1
Sunflower,453.0837,31.42,7.1
Sunflower,453.1646,31.4,7.1
Sunflower,453.1737,31.395,7.1
Sunflower,453.1775,31.39,7.1
Sunflower,453.19,31.385,7.1
Sunflower,453.2009,31.38,7.1
Sunflower,453.2258,31.375,7.1
Sunflower,453.3079,31.365,7.1
Sunflower,453.3654,31.345,7.1
Sunflower,453.4161,31.335,7.1
Sunflower,453.4483,31.325,7.1
Sunflower,453.4566,31.32,7.1
Sunflower,453.4884,31.315,7.1
Sunflower,453.7037,31.285,7.1
Sunflower,453.8462,31.25,7.1
Sunflower,453.8946,31.24,7.1
Sunflower,454,31.22,7.1
Sunflower,454.2857,31.185,7.1
Sunflower,454.4764,31.165,7.1
Sunflower,454.5455,31.145,7.1
Sunflower,454.878,31.075,6.9
Sunflower,454.9338,31.06,6.9
Sunflower,455.1242,30.995,6.9
Sunflower,455.1344,30.985,6.9
Sunflower,455.5556,30.935,6.9
Sunflower,455.5556,30.92,6.9
Sunflower,455.7184,30.885,6.9
Sunflower,455.9423,30.85,6.9
Sunflower,455.9572,30.845,6.9
Sunflower,456.25,30.805,6.9
Sunflower,456.25,30.8,6.9
Sunflower,456.5,30.745,6.9
Sunflower,456.5124,30.735,6.9
Sunflower,456.6667,30.7,6.9
Sunflower,456.6945,30.69,6.9
Sunflower,456.8182,30.645,6.9
Sunflower,456.8421,30.63,6.9
Sunflower,457.1979,30.545,6.9
Sunflower,457.4111,30.53,6.9
Sunflower,457.4167,30.525,6.9
Sunflower,457.5342,30.5,6.9
Sunflower,457.6389,30.48,6.9
Sunflower,457.6389,30.475,6.9
Sunflower,457.6923,30.46,6.9
Sunflower,457.7689,30.45,6.9
Sunflower,457.8723,30.435,6.9
Sunflower,458.2819,30.395,6.9
Sunflower,458.3333,30.36,6.9
Sunflower,458.3333,30.355,6.9
Sunflower,458.3333,30.34,6.9
Sunflower,458.6486,30.305,6.9
Sunflower,458.8235,30.285,6.9
Sunflower,458.9286,30.275,6.9
Sunflower,459.029,30.265,6.9
Sunflower,459.0909,30.26,6.9
Sunflower,460,30.175,6.9
Sunflower,460,30.17,6.9
Sunflower,460,30.125,6.9
Sunflower,460,30.115,6.9
Sunflower,460,30.11,6.9
Sunflower,460.1027,30.05,6.9
Sunflower,460.2639,30.03,6.9
Sunflower,460.4,30.01,6.9
Sunflower,460.6436,29.935,6.9
Sunflower,461.1111,29.885,6.9
Sunflower,461.1406,29.84,6.9
Sunflower,461.3527,29.81,6.9
Sunflower,461.4415,29.79,6.9
Sunflower,461.5385,29.78,6.9
Sunflower,461.7021,29.745,6.9
Sunflower,461.7978,29.73,6.9
Sunflower,461.8037,29.72,6.9
Sunflower,461.9308,29.705,6.9
Sunflower,461.9565,29.7,6.9
Sunflower,461.9718,29.695,6.9
Sunflower,462.0567,29.685,6.9
Sunflower,462.069,29.675,6.9
Sunflower,462.1118,29.67,6.9
Sunflower,462.5,29.57,6.9
Sunflower,462.5,29.565,6.9
Sunflower,462.5,29.53,6.9
Sunflower,462.5,29.51,6.9
Sunflower,463.0322,29.375,6.9
Sunflower,463.3333,29.33,6.9
Sunflower,463.4979,29.3,6.9
Sunflower,463.6364,29.29,6.9
Sunflower,463.6364,29.265,6.9
Sunflower,463.8298,29.25,6.9
Sunflower,463.8801,29.245,6.9
Sunflower,464.2857,29.13,6.9
Sunflower,464.2857,29.095,6.9
Sunflower,464.4444,29.065,6.9
Sunflower,464.4444,29.06,6.9
Sunflower,464.5161,29.04,6.9
Sunflower,464.5907,29.035,6.9
Sunflower,464.5933,29.03,6.9
Sunflower,464.6552,29.025,6.9
Sunflower,464.6688,29.02,6.9
Sunflower,464.6753,29.015,6.9
Sunflower,464.7143,29.005,6.9
Sunflower,464.7422,29,6.9
Sunflower,464.7727,28.99,6.9
Sunflower,464.7727,28.985,6.9
Sunflower,464.8148,28.98,6.9
Sunflower,464.8659,28.965,6.9
Sunflower,464.9189,28.955,6.9
Sunflower,465.0307,28.9,6.9
Sunflower,465.3846,28.795,6.9
Sunflower,465.3846,28.79,6.9
Sunflower,465.3846,28.76,6.9
Sunflower,465.5882,28.74,6.9
Sunflower,465.7173,28.7,6.9
Sunflower,465.7895,28.685,6.9
Sunflower,465.8245,28.675,6.9
Sunflower,465.8585,28.67,6.9
Sunflower,465.984,28.66,6.7
Sunflower,466.0714,28.645,6.7
Sunflower,466.0714,28.64,6.7
Sunflower,466.2338,28.615,6.7
Sunflower,466.2651,28.605,6.7
Sunflower,466.3265,28.6,6.7
Sunflower,466.3462,28.59,6.7
Sunflower,466.4009,28.56,6.7
Sunflower,466.4634,28.545,6.7
Sunflower,466.5094,28.54,6.7
Sunflower,466.5354,28.535,6.7
Sunflower,466.5441,28.53,6.7
Sunflower,466.5517,28.525,6.7
Sunflower,466.6667,28.42,6.7
Sunflower,466.6667,28.415,6.7
Sunflower,466.6667,28.41,6.7
Sunflower,466.6667,28.315,6.7
Sunflower,466.6667,28.265,6.7
Sunflower,466.6667,28.23,6.7
Sunflower,466.6667,28.225,6.7
Sunflower,466.6667,28.22,6.7
Sunflower,466.6667,28.21,6.7
Sunflower,466.7006,28.195,6.7
Sunflower,466.7039,28.185,6.7
Sunflower,466.7132,28.175,6.7
Sunflower,466.7286,28.17,6.7
Sunflower,466.791,28.165,6.7
Sunflower,466.844,28.16,6.7
Sunflower,467.037,28.155,6.7
Sunflower,467.1884,28.14,6.7
Sunflower,467.2414,28.13,6.7
Sunflower,467.8571,27.96,6.7
Sunflower,468.1147,27.905,6.7
Sunflower,468.1416,27.895,6.7
Sunflower,468.2861,27.875,6.7
Sunflower,469.0486,27.755,6.7
Sunflower,469.503,27.685,6.7
Sunflower,469.8755,27.6,6.7
Sunflower,469.9301,27.585,6.7
Sunflower,470.5128,27.415,6.7
Sunflower,470.6284,27.4,6.7
Sunflower,470.6822,27.365,6.7
Sunflower,471.6667,27.03,6.7
Sunflower,472.1264,26.845,6.7
Sunflower,472.2637,26.785,6.7
Sunflower,472.6862,26.65,6.7
Sunflower,474.0167,26.305,6.7
Sunflower,474.0741,26.3,6.7
Sunflower,475,26.135,6.7
Sunflower,475.1992,25.84,6.7
Sunflower,475.6448,25.795,6.7
Sunflower,476.1194,25.7,6.7
Sunflower,476.1359,25.695,6.7
Sunflower,476.4625,25.645,6.7
Sunflower,477.3109,25.6,6.7
Sunflower,477.4486,25.58,6.7
Sunflower,477.6596,25.575,6.7
Sunflower,477.7778,25.565,6.7
Sunflower,477.8261,25.545,6.7
Sunflower,478.4525,25.525,6.7
Sunflower,478.4898,25.52,6.7
Sunflower,478.5714,25.495,6.7
Sunflower,478.7551,25.49,6.7
Sunflower,479.3722,25.445,6.7
Sunflower,479.375,25.44,6.7
Sunflower,479.3769,25.435,6.7
Sunflower,479.4521,25.425,6.7
Sunflower,479.4545,25.42,6.7
Sunflower,479.4692,25.415,6.7
Sunflower,479.4872,25.41,6.7
Sunflower,479.5,25.405,6.7
Sunflower,479.5918,25.4,6.7
Sunflower,479.6875,25.385,6.7
Sunflower,480,25.36,6.7
Sunflower,480.5556,25.19,6.7
Sunflower,480.5556,25.18,6.7
Sunflower,480.7381,25.15,6.7
Sunflower,480.7985,25.13,6.7
Sunflower,480.8219,25.125,6.7
Sunflower,480.9524,25.115,6.7
Sunflower,481.3333,25.085,6.7
Sunflower,481.5217,25.065,6.7
Sunflower,481.7722,25.04,6.7
Sunflower,482.8875,24.945,6.7
Sunflower,483.1811,24.915,6.7
Sunflower,483.2663,24.91,6.7
Sunflower,483.3333,24.89,6.7
Sunflower,483.693,24.71,6.7
Sunflower,485.7039,24.505,6.7
Sunflower,486.0581,24.505,6.7
Sunflower,486.1628,24.505,6.7
Sunflower,486.5105,24.505,6.7
Sunflower,486.5854,24.505,6.7
Sunflower,487.0455,24.505,6.7
Sunflower,487.1984,24.505,6.7
Sunflower,487.3333,24.505,6.7
Sunflower,487.5,24.505,6.7
Sunflower,487.5,24.505,6.7
Sunflower,488.2063,24.505,6.7
Sunflower,488.4553,24.505,6.7
Sunflower,488.4615,24.505,6.7
Sunflower,488.63,24.505,6.7
Sunflower,488.8889,24.505,6.7
Sunflower,489.0636,24.505,6.7
Sunflower,489.5161,24.505,6.7
Sunflower,489.5833,24.505,6.7
Sunflower,489.6552,24.505,6.7
Sunflower,489.7436,24.505,6.7
Sunflower,489.7959,24.505,6.7
Sunflower,489.9457,24.505,6.7
Sunflower,490,24.505,6.7
Sunflower,490,24.505,6.7
Sunflower,490,24.505,6.7
Sunflower,490,24.505,6.7
Sunflower,490.1316,24.505,6.7
Sunflower,490.4348,24.505,6.7
Sunflower,490.4762,24.505,6.7
Sunflower,490.566,24.505,6.7
Sunflower,490.625,24.505,6.7
Sunflower,490.625,24.505,6.7
Sunflower,490.8922,24.505,6.7
Sunflower,491.0959,24.505,6.7
Sunflower,491.1765,24.505,6.7
Sunflower,491.2162,24.505,6.7
Sunflower,491.369,24.505,6.7
Sunflower,491.3725,24.505,6.7
Sunflower,491.3793,24.505,6.7
Sunflower,491.3978,24.505,6.7
Sunflower,491.4894,24.505,6.7
Sunflower,491.5888,24.505,6.7
Sunflower,491.6667,24.505,6.7
Sunflower,491.6667,24.505,6.7
Sunflower,491.6667,24.505,6.7
Sunflower,491.6667,24.505,6.7
Sunflower,491.6667,24.505,6.7
Sunflower,491.7515,24.505,6.7
Sunflower,491.7722,24.505,6.7
Sunflower,491.7969,24.505,6.7
Sunflower,492.1053,24.505,6.7
Sunflower,492.1801,24.505,6.7
Sunflower,492.3077,24.505,6.7
Sunflower,492.4803,24.505,6.7
Sunflower,492.8571,24.505,6.7
Sunflower,492.8571,24.505,6.7
Sunflower,493.2692,24.505,6.7
Sunflower,493.4063,24.505,6.7
Sunflower,493.75,24.505,6.7
Sunflower,493.75,24.505,6.7
Sunflower,494.6541,24.505,6.7
Sunflower,495.6386,24.505,6.7
Sunflower,498.3664,24.505,6.7
Sunflower,498.3936,24.505,6.7
Sunflower,499.3072,24.505,6.7
Sunflower,499.4172,24.505,6.7
Sunflower,500,24.505,6.7
Sunflower,500,24.505,6.7
Sunflower,500,24.505,6.7
Sunflower,500,24.505,6.7
Sunflower,500,24.505,6.7
Sunflower,500.268,24.505,6.7
Sunflower,500.2976,24.505,6.7
Sunflower,500.3123,24.505,6.7
Sunflower,502.1978,24.505,6.7
Sunflower,503.125,24.505,6.7
Sunflower,503.2293,24.505,6.7
Sunflower,504.9437,24.505,6.7
Sunflower,505.1802,24.505,6.7
Sunflower,505.4698,24.505,6.7
Sunflower,506.0043,24.505,6.7
Sunflower,506.9343,24.505,6.7
Sunflower,532.7427,25,6.7
Sunflower,538.5946,25,6.7
Sunflower,539.559,25,6.7
Sunflower,539.8018,25,6.7
Sunflower,541.4508,25,6.7
Sunflower,541.4973,25,6.7
Sunflower,556.3636,25,6.7
Sunflower,556.9408,25,6.7
Sunflower,600,24,6.3
Sunflower,600,25,6.5
Sunflower,600,25,6.5
Sunflower,620,25,6.3
Sweet potato,848.1818,23.575,5.9
Sweet potato,849.0566,23.81,5.9
Sweet potato,862.8488,24.54,6
Sweet potato,863.5714,24.565,6
Sweet potato,863.5714,24.57,6
Sweet potato,867.3913,24.715,6
Sweet potato,884.5631,26.26,6.2
Sweet potato,885,26.31,6.2
Sweet potato,902.7178,26.89,6.2
Sweet potato,908.6842,26.955,6.2
Sweet potato,909.1262,26.965,6.2
Sweet potato,916.4474,27.435,6.2
Sweet potato,916.7553,27.45,6.2
Sweet potato,920.7831,27.665,6.2
Sweet potato,924.0114,27.94,6.2
Sweet potato,930,28.385,6.3
Sweet potato,930,28.39,6.3
Sweet potato,930,28.425,6.3
Sweet potato,930,28.43,6.3
Sweet potato,930,28.435,6.3
Sweet potato,930,28.47,6.3
Sweet potato,931.4286,28.6,6.3
Sweet potato,931.5,28.605,6.3
Sweet potato,931.5,28.61,6.3
Sweet potato,931.6071,28.625,6.3
Sweet potato,931.6667,28.645,6.3
Sweet potato,931.6667,28.65,6.3
Sweet potato,931.7045,28.655,6.3
Sweet potato,931.7391,28.665,6.3
Sweet potato,931.7532,28.67,6.3
Sweet potato,931.8182,28.68,6.3
Sweet potato,931.8333,28.685,6.3
Sweet potato,931.8436,28.69,6.3
Sweet potato,931.875,28.695,6.3
Sweet potato,931.8898,28.7,6.3
Sweet potato,931.9091,28.705,6.3
Sweet potato,931.9149,28.71,6.3
Sweet potato,931.9737,28.715,6.3
Sweet potato,932,28.72,6.3
Sweet potato,932,28.725,6.3
Sweet potato,932.1429,28.74,6.3
Sweet potato,932.1429,28.745,6.3
Sweet potato,932.1429,28.75,6.3
Sweet potato,932.1429,28.755,6.3
Sweet potato,932.1429,28.76,6.3
Sweet potato,933,28.79,6.3
Sweet potato,933,28.795,6.3
Sweet potato,933.1579,28.835,6.3
Sweet potato,938.5,29.785,6.3
Sweet potato,942.8571,29.955,6.3
Sweet potato,945,30.45,6.3
Sweet potato,945,30.455,6.3
Sweet potato,948.75,31.49,6.5
Sweet potato,949,31.54,6.5
Sweet potato,949.0909,31.555,6.5
Sweet potato,949.0909,31.56,6.5
Sweet potato,949.0909,31.565,6.5
Sweet potato,949.1379,31.575,6.5
Sweet potato,949.2857,31.595,6.5
Sweet potato,949.2857,31.6,6.5
Sweet potato,949.322,31.61,6.5
Sweet potato,949.4262,31.615,6.5
Sweet potato,949.4444,31.62,6.5
Sweet potato,950,31.665,6.5
Sweet potato,950,31.685,6.5
Sweet potato,950,31.69,6.5
Sweet potato,951.8182,31.78,6.5
Sweet potato,952.3529,32.04,6.5
Sweet potato,952.5,32.055,6.5
Sweet potato,952.5,32.06,6.5
Sweet potato,952.5,32.065,6.5
Sweet potato,952.5,32.07,6.5
Sweet potato,952.5,32.075,6.5
Sweet potato,952.5,32.12,6.5
Sweet potato,953.0899,32.215,6.5
Sweet potato,953.6538,32.305,6.5
Sweet potato,953.6842,32.31,6.5
Sweet potato,953.7037,32.32,6.5
Sweet potato,953.7736,32.325,6.5
Sweet potato,953.7931,32.33,6.5
Sweet potato,954,32.47,6.5
Sweet potato,954,32.475,6.5
Sweet potato,954,32.48,6.5
Sweet potato,954,32.505,6.5
Sweet potato,954,32.51,6.5
Sweet potato,954.75,32.99,6.5
Sweet potato,954.7685,33.025,6.5
Sweet potato,954.8438,33.07,6.5
Sweet potato,954.8571,33.075,6.5
Sweet potato,954.8936,33.08,6.5
Sweet potato,955,33.095,6.5
Sweet potato,955,33.1,6.5
Sweet potato,955,33.105,6.5
Sweet potato,955,33.11,6.5
Sweet potato,955,33.115,6.5
Sweet potato,955,33.135,6.5
Sweet potato,955,33.155,6.5
Sweet potato,955,33.18,6.5
Sweet potato,955,33.185,6.5
Sweet potato,955,33.19,6.5
Sweet potato,955,33.195,6.5
Sweet potato,955,33.2,6.5
Sweet potato,955.5,33.21,6.5
Sweet potato,956.25,33.22,6.5
Sweet potato,960,33.315,6.5
Sweet potato,960,33.32,6.5
Sweet potato,960,33.325,6.5
Sweet potato,960,33.33,6.5
Sweet potato,960,33.335,6.5
Sweet potato,960,33.36,6.5
Sweet potato,960,33.365,6.5
Sweet potato,960,33.37,6.5
Sweet potato,961.0791,33.39,6.5
Sweet potato,961.8072,33.395,6.5
Sweet potato,963.4615,33.405,6.5
Sweet potato,964.2857,33.45,6.5
Sweet potato,965.2397,33.46,6.5
Sweet potato,965.625,33.465,6.5
Sweet potato,966.4286,33.48,6.5
Sweet potato,966.6667,33.49,6.5
Sweet potato,966.6667,33.495,6.5
Sweet potato,966.9231,33.5,6.5
Sweet potato,967.1739,33.51,6.5
Sweet potato,967.2321,33.515,6.5
Sweet potato,967.2581,33.52,6.5
Sweet potato,967.2656,33.525,6.5
Sweet potato,967.2857,33.53,6.5
Sweet potato,967.5,33.56,6.5
Sweet potato,967.5,33.565,6.5
Sweet potato,967.5,33.57,6.5
Sweet potato,967.5,33.575,6.5
Sweet potato,967.5,33.58,6.5
Sweet potato,967.5,33.585,6.5
Sweet potato,967.5,33.59,6.5
Sweet potato,967.5,33.595,6.5
Sweet potato,967.5,33.6,6.5
Sweet potato,967.5497,33.605,6.5
Sweet potato,967.6692,33.615,6.5
Sweet potato,967.7419,33.62,6.5
Sweet potato,967.7419,33.625,6.5
Sweet potato,968.1818,33.645,6.5
Sweet potato,968.3824,33.675,6.5
Sweet potato,968.5714,33.685,6.5
Sweet potato,968.8217,33.71,6.5
Sweet potato,968.8525,33.715,6.5
Sweet potato,969,33.725,6.5
Sweet potato,969,33.73,6.5
Sweet potato,969,33.75,6.5
Sweet potato,969.5122,33.76,6.5
Sweet potato,969.5455,33.765,6.5
Sweet potato,969.5455,33.77,6.5
Sweet potato,969.7059,33.775,6.5
Sweet potato,970,33.785,6.5
Sweet potato,971.25,33.92,6.5
Sweet potato,971.25,33.925,6.5
Sweet potato,971.25,33.93,6.5
Sweet potato,971.25,33.935,6.9
Sweet potato,971.25,33.94,6.9
Sweet potato,973.012,33.97,6.9
Sweet potato,975,34.015,6.9
Sweet potato,975,34.02,6.9
Sweet potato,975,34.025,6.9
Sweet potato,975,34.03,6.9
Sweet potato,975,34.035,6.9
Sweet potato,975,34.04,6.9
Sweet potato,975,34.045,6.9
Sweet potato,975,34.065,6.9
Sweet potato,975,34.07,6.9
Sweet potato,975,34.075,6.9
Sweet potato,975,34.08,6.9
Sweet potato,976.3636,34.1,6.9
Sweet potato,976.4286,34.105,6.9
Sweet potato,976.6216,34.11,6.9
Sweet potato,976.6854,34.115,6.9
Sweet potato,976.6854,34.12,6.9
Sweet potato,976.6981,34.125,6.9
Sweet potato,976.7143,34.13,6.9
Sweet potato,976.8,34.135,6.9
Sweet potato,976.8182,34.14,6.9
Sweet potato,976.8293,34.145,6.9
Sweet potato,976.875,34.15,6.9
Sweet potato,976.875,34.155,6.9
Sweet potato,976.875,34.16,6.9
Sweet potato,976.9565,34.165,6.9
Sweet potato,977.6087,34.18,6.9
Sweet potato,978,34.19,6.9
Sweet potato,978,34.195,6.9
Sweet potato,980,34.205,6.9
Sweet potato,981.75,34.23,6.9
Sweet potato,982.5,34.25,6.9
Sweet potato,983.6557,34.31,6.9
Sweet potato,985.9322,34.355,6.9
Sweet potato,988.8462,34.405,6.9
Sweet potato,991.6304,34.44,6.9
Sweet potato,999.1304,34.485,6.9
Sweet potato,1000,34.49,6.9
Sweet potato,1000,34.495,6.9
Sweet potato,1001.25,34.51,6.9
Sweet potato,1001.667,34.515,6.9
Sweet potato,1001.786,34.52,6.9
Sweet potato,1001.786,34.525,6.9
Sweet potato,1001.912,34.53,6.9
Sweet potato,1001.957,34.535,6.9
Sweet potato,1002,34.54,6.9
Sweet potato,1002,34.545,6.9
Sweet potato,1002,34.55,6.9
Sweet potato,1002,34.555,6.9
Sweet potato,1002.097,34.56,6.9
Sweet potato,1002.143,34.565,6.9
Sweet potato,1002.273,34.57,6.9
Sweet potato,1003.5,34.585,6.9
Sweet potato,1005,34.64,6.9
Sweet potato,1005,34.645,6.9
Sweet potato,1005,34.65,6.9
Sweet potato,1005,34.655,6.9
Sweet potato,1005,34.66,6.9
Sweet potato,1005,34.665,6.9
Sweet potato,1005,34.67,6.9
Sweet potato,1005,34.675,6.9
Sweet potato,1005,34.68,6.9
Sweet potato,1005,34.69,6.9
Sweet potato,1005,34.695,6.9
Sweet potato,1006.429,34.715,6.9
Sweet potato,1008,34.72,6.9
Sweet potato,1008.667,34.725,6.9
Sweet potato,1010,34.73,6.9
Sweet potato,1011.87,34.74,6.9
Sweet potato,1012.941,34.745,6.9
Sweet potato,1013.438,34.75,6.9
Sweet potato,1019.318,34.76,6.9
Sweet potato,1019.455,34.765,6.9
Sweet potato,1019.507,34.77,6.9
Sweet potato,1020,34.775,6.9
Sweet potato,1020,34,6.9
Sweet potato,1020,33,6.9
Sweet potato,1023.529,33,6.9
Sweet potato,1024.877,31,6.9
Sweet potato,1025.893,31,6.9
Sweet potato,1026.429,31,6.9
Sweet potato,1034.348,27,6.9
Sweet potato,1050,27,6.9
Sweet potato,1050,27,6.9
Sweet potato,1050,27,6.9
Sweet potato,1050,27,6.9
Sweet potato,1050,26,6.9
Sweet potato,1051.059,26,6.9
Sweet potato,1055,26,6.9
Sweet potato,1056.429,26,6.9
Sweet potato,1056.667,26,6.9
Sweet potato,1057.059,26,6.9
Sweet potato,1057.241,26,6.9
Sweet potato,1057.273,26,6.9
Sweet potato,1057.326,26,6.9
Sweet potato,1057.5,26,6.9
Sweet potato,1057.5,26,6.9
Sweet potato,1057.5,26,6.9
Sweet potato,1057.5,26,6.9
Sweet potato,1057.5,26,6.9
Sweet potato,1058.571,26,6.9
Sweet potato,1060,26,6.9
Sweet potato,1062,26,6.9
Sweet potato,1062,26,6.9
Sweet potato,1062.313,26,6.9
Sweet potato,1062.692,26,6.9
Sweet potato,1062.692,26,6.9
Sweet potato,1062.778,26,6.7
Sweet potato,1062.778,26,6.7
Sweet potato,1062.825,26,6.7
Sweet potato,1062.857,26,6.7
Sweet potato,1062.857,26,6.7
Sweet potato,1062.857,26,6.7
Sweet potato,1062.857,26,6.7
Sweet potato,1062.857,26,6.7
Sweet potato,1062.857,26,6.7
Sweet potato,1062.864,26,6.7
Sweet potato,1062.966,26,6.7
Sweet potato,1063.043,26,6.7
Sweet potato,1063.235,26,6.5
Sweet potato,1063.333,26,6.5
Sweet potato,1063.777,26,6.5
Sweet potato,1065,26,6.5
Sweet potato,1065,26,6.5
Sweet potato,1065,26,6.3
Sweet potato,1065,26,6.3
Sweet potato,1065,26,6.3
Sweet potato,1065,26,6.3
Sweet potato,1065,26,6.3
Sweet potato,1065,26,6.3
Sweet potato,1065,26,6.3
Sweet potato,1100,26,6.3
Sweet potato,1110,26,6.3
Sweet potato,1120,26,6.3
Sweet potato,1130,26,6.3
Sweet potato,1132,26,6.3
Sweet potato,1134,26,6.3
Sweet potato,1136,26,6.3
Sweet potato,1138,26,6.3
Sweet potato,1140,26,6.3
Sweet potato,1142,26,6.3
Sweet potato,1146,26,6.3
Sweet potato,1152,26,6.3
Sweet potato,1164,26,6.3
Sweet potato,1168,26,6.3
Sweet potato,1182,26,6.3
Sweet potato,1190,26,6.2
Sweet potato,1192,26,6.2
Sweet potato,1194,26,6.2
Sweet potato,1196,26,6.2
Sweet potato,1202,26,6.2
Sweet potato,1214,25,6.2
Sweet potato,1220,25,6.3
Sweet potato,1222,25,6
Sweet potato,1224,25,6.1
Tapioca,903.363,25,6.4
Tapioca,903.3641,25,6.4
Tapioca,904.8732,25,6.4
Tapioca,907.3492,25,6.4
Tapioca,907.865,25,6.4
Tapioca,911.8648,25,6.4
Tapioca,915.5373,25,6.4
Tapioca,920.2373,25,6.4
Tapioca,920.353,25,6.4
Tapioca,926.0422,25,6.4
Tapioca,926.0499,25,6.4
Tapioca,932.148,27,6.4
Tapioca,955.1199,27,6.6
Tapioca,957.6034,27,6.6
Tapioca,957.6036,27,6.6
Tapioca,958.4242,27,6.6
Tapioca,975.8793,27,6.6
Tapioca,981.1717,27,6.6
Tapioca,982.7609,27,6.6
Tapioca,984.8908,27,6.6
Tapioca,985.5395,27,6.6
Tapioca,988.1793,29,6.6
Tapioca,988.41,29,6.6
Tapioca,988.875,29,6.6
Tapioca,990.4969,29,6.6
Tapioca,990.7999,29,6.6
Tapioca,990.8011,29,6.6
Tapioca,994.1116,29,6.8
Tapioca,995.4896,29,6.8
Tapioca,997.9083,29,6.8
Tapioca,999.1667,29,6.8
Tapioca,999.1781,29,6.8
Tapioca,999.1935,29,6.8
Tapioca,999.2019,29,6.8
Tapioca,999.2063,29,6.8
Tapioca,999.2105,29,6.8
Tapioca,999.2105,29,6.8
Tapioca,999.2174,29,6.8
Tapioca,999.2353,29,6.8
Tapioca,999.2481,29,6.8
Tapioca,999.2708,29,6.8
Tapioca,999.2982,29,6.8
Tapioca,999.2982,29,6.8
Tapioca,999.4429,29,6.8
Tapioca,999.4444,29,6.8
Tapioca,999.4737,29,6.8
Tapioca,1000,29,6.8
Tapioca,1000,29,6.8
Tapioca,1000.532,29,6.8
Tapioca,1000.695,29,6.8
Tapioca,1005.677,29,6.8
Tapioca,1009.891,29,6.8
Tapioca,1010.456,29,6.8
Tapioca,1010.457,29,6.8
Tapioca,1011.861,29,6.8
Tapioca,1012.085,29,6.8
Tapioca,1013.243,29,6.8
Tapioca,1015,29,6.8
Tapioca,1015.625,29,6.8
Tapioca,1015.714,29,6.8
Tapioca,1015.833,29,6.8
Tapioca,1015.859,29,6.8
Tapioca,1015.882,29,6.8
Tapioca,1015.882,29,6.8
Tapioca,1015.882,29,6.8
Tapioca,1015.901,29,6.8
Tapioca,1015.902,29,6.8
Tapioca,1015.918,29,6.8
Tapioca,1015.918,29,6.8
Tapioca,1015.938,29,6.8
Tapioca,1016,29,6.8
Tapioca,1016.071,29,6.8
Tapioca,1016.087,29,6.8
Tapioca,1016.663,29,6.8
Tapioca,1020.657,29,6.8
Tapioca,1024.41,29,6.8
Tapioca,1024.946,29,6.8
Tapioca,1026.009,29,6.8
